index,DESPC,DESSC,DESWC,DESPL,DESPLd,DESSL,DESSLd,DESWLsy,DESWLsyd,DESWLlt,DESWLltd,WRDNOUN,WRDVERB,WRDADJ,WRDADV,WRDPRO,WRDPRP1s,WRDPRP1p,WRDPRP2s,WRDPRP2p,WRDPRP3s,WRDPRP3p,DRNP,DRVP,DRNEG,SYNNP,SYNLE,CNCAll,CNCCaus,CNCLogic,CNCADC,CNCTemp,CNCAdd,LDTTRa,LDTTRcw,RDFHGL,CRFNO1,CRFAO1,CRFSO1,CRFCWO1,CRFCWO1d,CRFANP1,CRFNOa,CRFAOa,CRFSOa,CRFCWOa,CRFCWOad,CRFANPa
1509,1,1,20,1,0.0,20.0,0.0,1.75,1.1346805717910218,4.2,3.0919249667480613,100.0,250.0,100.0,50.0,250.0,100.0,0.0,0.0,0.0,100.0,0.0,300.0,0.0,50.0,0.16666666666666666,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,1.0,185.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1510,1,5,76,5,0.0,15.2,6.43117407632541,1.736842105263158,0.8939625132348963,4.5,2.557239465558618,171.05263157894737,250.0,65.78947368421052,52.63157894736842,92.10526315789473,0.0,0.0,26.31578947368421,0.0,13.157894736842104,0.0,184.21052631578945,39.473684210526315,13.157894736842104,0.14285714285714285,6.2,52.63157894736842,13.157894736842104,13.157894736842104,13.157894736842104,13.157894736842104,0.0,0.7105263157894737,0.9024390243902439,190.2938947368421,0.5,0.5,0.5,0.06628787878787878,0.07487650530594998,0.0,0.2,0.2,0.2,0.035606060606060606,0.059656385220030396,0.0
1511,1,2,12,2,0.0,6.0,6.0,2.3333333333333335,1.1785113019775793,6.083333333333333,2.752524094152291,750.0,83.33333333333333,0.0,83.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.66666666666666,0.0,83.33333333333333,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,199.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1512,1,3,18,3,0.0,6.0,1.632993161855452,1.8888888888888888,0.9362388636862621,4.388888888888889,2.497529643665447,222.2222222222222,222.2222222222222,0.0,111.1111111111111,55.55555555555555,0.0,0.0,0.0,0.0,0.0,0.0,166.66666666666666,111.1111111111111,55.55555555555555,0.0,4.333333333333333,55.55555555555555,0.0,0.0,55.55555555555555,0.0,0.0,0.8888888888888888,1.0,199.58666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1513,1,1,16,1,0.0,16.0,0.0,1.875,1.1110243021644486,4.25,2.537222891273055,125.0,250.0,125.0,125.0,125.0,62.5,0.0,0.0,0.0,0.0,0.0,125.0,62.5,0.0,0.0,3.0,125.0,0.0,62.5,62.5,0.0,0.0,1.0,1.0,189.395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1514,1,3,48,3,0.0,16.0,1.632993161855452,1.8333333333333333,0.9428090415820634,4.895833333333333,2.78567453929724,187.5,250.0,104.16666666666667,62.5,20.833333333333332,0.0,0.0,0.0,0.0,20.833333333333332,0.0,104.16666666666667,83.33333333333333,20.833333333333332,0.4,6.666666666666667,83.33333333333333,20.833333333333332,41.666666666666664,20.833333333333332,0.0,0.0,0.9583333333333334,1.0,189.42000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1515,1,1,21,1,0.0,21.0,0.0,1.8095238095238095,0.9060141709733547,4.523809523809524,2.5933807246076386,142.85714285714286,285.7142857142857,95.23809523809523,47.61904761904761,47.61904761904761,47.61904761904761,0.0,0.0,0.0,0.0,0.0,47.61904761904761,95.23809523809523,47.61904761904761,0.0,3.0,47.61904761904761,0.0,47.61904761904761,0.0,0.0,0.0,1.0,1.0,184.33428571428573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1516,1,5,75,5,0.0,15.0,1.4142135623730951,2.026666666666667,1.0951204905803238,4.653333333333333,2.700584298916728,226.66666666666666,266.6666666666667,66.66666666666667,40.0,40.0,0.0,0.0,13.333333333333334,0.0,0.0,0.0,173.33333333333334,80.0,0.0,0.3076923076923077,3.8,40.0,13.333333333333334,13.333333333333334,0.0,13.333333333333334,0.0,0.7466666666666667,0.8666666666666667,190.32399999999998,0.5,0.5,0.5,0.12907268170426064,0.17300042246683947,0.0,0.4,0.4,0.4,0.07326649958228905,0.12494071600404714,0.0
1517,1,5,84,5,0.0,16.8,4.354308211415448,1.869047619047619,0.948429301840453,4.595238095238095,2.6100494778153136,190.47619047619045,261.9047619047619,71.42857142857143,71.42857142857143,23.809523809523807,0.0,0.0,11.904761904761903,0.0,11.904761904761903,0.0,154.76190476190476,83.33333333333333,23.809523809523807,0.23076923076923078,4.2,83.33333333333333,23.809523809523807,23.809523809523807,23.809523809523807,11.904761904761903,0.0,0.7976190476190477,0.88,188.58257142857144,0.0,0.0,0.0,0.05606060606060606,0.058032478794562296,0.0,0.2,0.3,0.2,0.05965367965367965,0.06454073630993623,0.0
1518,1,2,17,2,0.0,8.5,4.5,1.588235294117647,0.7714633558002354,3.6470588235294117,2.194677424256192,294.11764705882354,235.2941176470588,0.0,0.0,117.6470588235294,58.8235294117647,0.0,58.8235294117647,0.0,0.0,0.0,117.6470588235294,58.8235294117647,0.0,0.0,8.0,58.8235294117647,0.0,58.8235294117647,0.0,0.0,0.0,1.0,1.0,197.21705882352944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1519,1,5,76,5,0.0,15.2,4.707440918375928,1.6973684210526316,0.8738863114379122,4.276315789473684,2.6137223114419865,197.3684210526316,197.3684210526316,39.473684210526315,65.78947368421052,78.94736842105263,0.0,0.0,0.0,0.0,52.63157894736842,0.0,184.21052631578945,39.473684210526315,13.157894736842104,0.14285714285714285,3.6,65.78947368421052,26.31578947368421,13.157894736842104,13.157894736842104,13.157894736842104,0.0,0.6447368421052632,0.8421052631578947,190.31757894736845,0.5,0.75,0.5,0.09536340852130326,0.056766087397874046,0.25,0.6,0.8,0.6,0.10272411798727588,0.08825918850370358,0.4
1520,1,1,12,1,0.0,12.0,0.0,1.3333333333333333,0.6236095644623235,3.5,1.5,166.66666666666666,333.3333333333333,0.0,83.33333333333333,250.0,166.66666666666666,0.0,0.0,0.0,0.0,0.0,166.66666666666666,83.33333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,1.0,193.79999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1521,1,1,25,1,0.0,25.0,0.0,1.56,0.6374950980203691,3.76,1.8172506706560876,280.0,120.0,40.0,40.0,40.0,0.0,0.0,40.0,0.0,0.0,0.0,160.0,0.0,0.0,0.25,1.0,80.0,0.0,80.0,0.0,0.0,0.0,0.76,1.0,180.404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1522,1,5,83,5,0.0,16.6,6.829348431585549,1.9518072289156627,1.0285516130319539,4.795180722891566,2.6240731520097285,325.3012048192771,120.48192771084338,96.3855421686747,48.19277108433735,12.048192771084338,0.0,0.0,0.0,0.0,0.0,0.0,144.57831325301206,36.144578313253014,0.0,0.5833333333333334,6.0,48.19277108433735,12.048192771084338,24.096385542168676,12.048192771084338,0.0,0.0,0.7831325301204819,0.8979591836734694,188.73691566265063,0.25,0.25,0.25,0.03571428571428571,0.06185895741317418,0.0,0.2,0.2,0.2,0.03374272786037492,0.053647401282684234,0.0
1523,1,3,15,3,0.0,5.0,4.320493798938574,1.6,0.8793937305515279,4.0,2.2211108331943574,200.0,200.0,0.0,0.0,133.33333333333334,66.66666666666667,0.0,66.66666666666667,0.0,0.0,0.0,200.0,0.0,0.0,0.0,2.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.9333333333333333,1.0,200.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1524,1,3,58,3,0.0,19.333333333333332,4.189935029992179,1.793103448275862,0.9424586461183757,4.706896551724138,2.8887929748196597,293.10344827586204,155.17241379310346,51.724137931034484,17.241379310344826,68.9655172413793,0.0,0.0,0.0,0.0,17.241379310344826,0.0,120.6896551724138,34.48275862068965,0.0,0.2857142857142857,9.333333333333334,68.9655172413793,17.241379310344826,51.724137931034484,0.0,0.0,0.0,0.6896551724137931,0.8666666666666667,186.0441379310345,1.0,1.0,1.0,0.19518716577540107,0.07754010695187165,0.0,1.0,1.0,1.0,0.1936168406756642,0.06335016942289518,0.0
1525,1,7,74,7,0.0,10.571428571428571,5.178448274397674,1.8783783783783783,0.9146362842712279,4.905405405405405,2.7761966931198696,162.16216216216216,256.7567567567567,27.027027027027028,13.513513513513514,229.72972972972974,0.0,40.54054054054054,0.0,0.0,40.54054054054054,0.0,229.72972972972974,81.08108108108108,0.0,0.11764705882352941,2.857142857142857,13.513513513513514,13.513513513513514,0.0,0.0,0.0,0.0,0.6756756756756757,0.8529411764705882,194.93011583011582,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.044444444444444446,0.0628539361054709,0.3333333333333333,0.19047619047619047,0.38095238095238093,0.19047619047619047,0.04215686274509804,0.07984372609337495,0.38095238095238093
1526,1,2,20,2,0.0,10.0,2.0,1.65,0.7262919523166975,3.7,1.8193405398660252,300.0,200.0,100.0,0.0,100.0,50.0,0.0,0.0,0.0,50.0,0.0,300.0,0.0,0.0,0.3333333333333333,1.5,50.0,0.0,50.0,0.0,0.0,0.0,0.95,1.0,195.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1527,1,3,15,3,0.0,5.0,3.265986323710904,2.0,1.0954451150103321,5.333333333333333,2.8205594401741574,466.6666666666667,66.66666666666667,66.66666666666667,66.66666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,266.6666666666667,0.0,0.0,0.25,4.333333333333333,66.66666666666667,66.66666666666667,0.0,0.0,0.0,0.0,0.9333333333333333,1.0,200.54000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1528,1,2,20,2,0.0,10.0,0.0,1.45,0.5894913061275798,3.6,1.8275666882497066,150.0,200.0,0.0,100.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,0.0,5.5,50.0,0.0,50.0,0.0,0.0,0.0,1.0,1.0,195.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1529,1,4,79,4,0.0,19.75,8.287792227125388,2.2151898734177213,1.2393432935999305,5.6075949367088604,3.342922701821583,240.50632911392407,164.55696202531644,113.92405063291139,50.63291139240506,88.60759493670886,0.0,0.0,0.0,0.0,0.0,0.0,164.55696202531644,25.31645569620253,12.658227848101266,0.46153846153846156,12.0,88.60759493670886,25.31645569620253,37.9746835443038,25.31645569620253,0.0,0.0,0.8987341772151899,1.0,185.36588607594936,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666
1530,1,3,23,3,0.0,7.666666666666667,8.73053390247253,1.826086956521739,1.1287613031084496,4.478260869565218,3.2686862833413044,217.3913043478261,173.91304347826087,86.95652173913044,0.0,86.95652173913044,0.0,0.0,0.0,0.0,0.0,0.0,86.95652173913044,43.47826086956522,0.0,1.0,7.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.9130434782608695,1.0,197.92434782608697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531,1,1,17,1,0.0,17.0,0.0,1.5294117647058822,1.193987242952026,3.5294117647058822,2.767833024945551,0.0,235.2941176470588,58.8235294117647,235.2941176470588,117.6470588235294,58.8235294117647,0.0,0.0,0.0,0.0,0.0,58.8235294117647,58.8235294117647,58.8235294117647,0.0,1.0,176.47058823529412,117.6470588235294,58.8235294117647,0.0,0.0,0.0,0.9411764705882353,0.8888888888888888,188.58235294117648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532,1,6,63,6,0.0,10.5,5.439056290693573,1.9682539682539681,1.038439824368008,5.0,2.9113897843110044,190.47619047619045,222.2222222222222,95.23809523809523,95.23809523809523,31.746031746031743,0.0,0.0,0.0,0.0,0.0,0.0,190.47619047619045,31.746031746031743,0.0,0.4166666666666667,1.0,158.73015873015873,47.61904761904761,79.36507936507937,0.0,31.746031746031743,0.0,0.873015873015873,0.9736842105263158,194.9490476190476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.06666666666666667,0.01111111111111111,0.041573970964154904,0.0
1533,1,2,76,2,0.0,38.0,17.0,1.986842105263158,1.2926250428430672,5.026315789473684,3.8112495678842735,368.4210526315789,65.78947368421052,65.78947368421052,0.0,52.63157894736842,0.0,0.0,0.0,0.0,0.0,0.0,65.78947368421052,13.157894736842104,0.0,1.0,19.0,105.26315789473684,26.31578947368421,78.94736842105263,0.0,0.0,0.0,0.6710526315789473,0.9736842105263158,166.88789473684213,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
1534,1,4,81,4,0.0,20.25,8.613216588476108,1.9135802469135803,0.945392084892674,4.938271604938271,2.588415211851995,209.87654320987653,209.87654320987653,86.41975308641975,123.45679012345678,49.382716049382715,0.0,0.0,12.345679012345679,0.0,0.0,0.0,86.41975308641975,24.691358024691358,12.345679012345679,0.7142857142857143,8.75,135.80246913580245,49.382716049382715,12.345679012345679,37.03703703703704,24.691358024691358,12.345679012345679,0.8765432098765432,0.9607843137254902,185.03685185185185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.011111111111111112,0.024845199749997663,0.0
1535,1,7,78,7,0.0,11.142857142857142,4.189393799604337,2.1923076923076925,1.2201060515874493,5.858974358974359,3.4183680278316304,294.87179487179486,166.66666666666666,128.2051282051282,12.82051282051282,51.28205128205128,0.0,0.0,12.82051282051282,0.0,0.0,0.0,166.66666666666666,38.46153846153847,0.0,0.6153846153846154,6.857142857142857,38.46153846153847,0.0,25.64102564102564,0.0,0.0,12.82051282051282,0.7948717948717948,0.9574468085106383,194.1589010989011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09523809523809523,0.09523809523809523,0.0056022408963585435,0.025053982941174113,0.047619047619047616
1536,1,4,72,4,0.0,18.0,12.509996003196804,1.8055555555555556,0.8762116830881947,4.430555555555555,2.296291629326201,277.77777777777777,138.88888888888889,125.0,69.44444444444444,55.55555555555555,0.0,0.0,0.0,0.0,0.0,0.0,125.0,13.888888888888888,13.888888888888888,0.7777777777777778,9.75,69.44444444444444,0.0,41.666666666666664,13.888888888888888,13.888888888888888,0.0,0.7777777777777778,0.8409090909090909,187.39666666666665,0.0,0.3333333333333333,0.6666666666666666,0.1112781954887218,0.09341077738583384,0.3333333333333333,0.0,0.16666666666666666,0.5,0.06754385964912281,0.08271863285427303,0.16666666666666666
1537,1,5,78,5,0.0,15.6,8.8,2.0256410256410255,1.0857392492174425,5.217948717948718,2.9161242099105724,269.2307692307692,166.66666666666666,89.74358974358974,38.46153846153847,25.64102564102564,0.0,0.0,12.82051282051282,0.0,0.0,0.0,179.48717948717947,25.64102564102564,0.0,0.35714285714285715,4.6,89.74358974358974,0.0,38.46153846153847,12.82051282051282,38.46153846153847,0.0,0.7948717948717948,0.9545454545454546,189.7126153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.01693121693121693,0.034191522584980975,0.0
1538,1,7,82,7,0.0,11.714285714285714,13.572180430301282,2.317073170731707,1.3870309471329687,5.7926829268292686,3.7829456998161217,280.4878048780488,85.3658536585366,231.70731707317074,12.195121951219512,12.195121951219512,0.0,0.0,0.0,0.0,0.0,0.0,85.3658536585366,24.390243902439025,12.195121951219512,2.7142857142857144,9.142857142857142,36.58536585365854,12.195121951219512,24.390243902439025,0.0,0.0,0.0,0.7439024390243902,0.92,193.50118466898957,0.0,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.09523809523809523,0.09523809523809523,0.01228878648233487,0.05495712387096257,0.0
1539,1,3,17,3,0.0,5.666666666666667,2.8674417556808756,2.235294117647059,1.1129934075543824,6.0,2.95057322446693,294.11764705882354,235.2941176470588,0.0,0.0,117.6470588235294,0.0,0.0,0.0,0.0,0.0,0.0,411.7647058823529,0.0,0.0,0.0,2.3333333333333335,117.6470588235294,58.8235294117647,0.0,0.0,58.8235294117647,0.0,0.7647058823529411,0.6666666666666666,199.71882352941176,0.5,0.5,0.5,0.375,0.375,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.25,0.3535533905932738,0.0
1540,1,6,76,6,0.0,12.666666666666666,13.695092389449425,2.0789473684210527,1.2435428790221748,5.2105263157894735,3.503065535219734,315.7894736842105,52.63157894736842,105.26315789473684,26.31578947368421,26.31578947368421,0.0,0.0,0.0,0.0,0.0,0.0,105.26315789473684,0.0,13.157894736842104,0.75,4.833333333333333,26.31578947368421,0.0,26.31578947368421,0.0,0.0,0.0,0.6052631578947368,0.8157894736842105,192.67263157894737,0.0,0.0,0.2,0.05714285714285714,0.11428571428571428,0.0,0.06666666666666667,0.06666666666666667,0.3333333333333333,0.12301587301587301,0.2536828753774349,0.0
1541,1,6,74,6,0.0,12.333333333333334,3.5901098714230026,1.7972972972972974,0.9150355144448755,4.5675675675675675,2.563154101519713,256.7567567567567,121.62162162162163,148.64864864864865,54.054054054054056,54.054054054054056,0.0,0.0,0.0,0.0,0.0,0.0,135.13513513513513,13.513513513513514,0.0,0.6,9.0,81.08108108108108,13.513513513513514,54.054054054054056,0.0,0.0,13.513513513513514,0.6486486486486487,0.7906976744186046,193.18162162162162,0.0,0.0,0.0,0.03636363636363636,0.07272727272727272,0.2,0.26666666666666666,0.3333333333333333,0.3333333333333333,0.07571095571095571,0.11853108117646595,0.06666666666666667
1542,1,4,89,4,0.0,22.25,5.165994579942956,1.9325842696629214,1.0363912411326026,5.056179775280899,2.915898113854028,224.7191011235955,168.53932584269663,78.65168539325842,44.9438202247191,101.12359550561797,11.235955056179774,0.0,11.235955056179774,0.0,11.235955056179774,11.235955056179774,112.35955056179775,0.0,0.0,0.4,16.25,44.9438202247191,0.0,33.70786516853933,11.235955056179774,0.0,0.0,0.8314606741573034,0.9565217391304348,182.98544943820227,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.022988505747126436,0.03251065660627805,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.011494252873563218,0.025701930775859652,0.16666666666666666
1543,1,4,73,4,0.0,18.25,16.7388022271607,1.8630136986301369,1.1505218410189624,4.5479452054794525,2.9611229630795495,328.7671232876712,54.794520547945204,54.794520547945204,0.0,68.4931506849315,0.0,0.0,0.0,0.0,0.0,0.0,95.8904109589041,0.0,0.0,0.2857142857142857,6.75,68.4931506849315,54.794520547945204,13.698630136986301,0.0,0.0,0.0,0.4794520547945205,0.75,187.10719178082192,0.0,0.0,0.3333333333333333,0.10666666666666667,0.15084944665313013,0.0,0.0,0.0,0.3333333333333333,0.06782608695652174,0.11716026647429437,0.0
1544,1,4,67,4,0.0,16.75,24.539508960042376,1.9253731343283582,1.2009129964114291,4.6716417910447765,3.3741248050486443,358.2089552238806,29.850746268656717,59.701492537313435,0.0,14.925373134328359,0.0,0.0,0.0,0.0,0.0,0.0,29.850746268656717,14.925373134328359,0.0,2.0,16.75,104.4776119402985,0.0,89.55223880597015,14.925373134328359,0.0,0.0,0.5223880597014925,0.7666666666666667,188.59977611940297,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.022222222222222223,0.03142696805273545,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.011111111111111112,0.024845199749997663,0.0
1545,1,4,73,4,0.0,18.25,9.256754290786809,2.1232876712328768,1.0591442071275456,5.2465753424657535,3.1132981318887762,287.67123287671234,123.2876712328767,136.986301369863,41.0958904109589,54.794520547945204,0.0,0.0,27.397260273972602,0.0,0.0,0.0,164.3835616438356,0.0,13.698630136986301,0.5833333333333334,2.0,68.4931506849315,0.0,68.4931506849315,0.0,0.0,0.0,0.726027397260274,0.8604651162790697,186.95102739726028,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.15384615384615385,0.21757131728816848,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.07692307692307693,0.17200522903844537,0.0
1546,1,3,62,3,0.0,20.666666666666668,5.436502143433364,2.0806451612903225,1.1114998163883905,5.080645161290323,2.9528465604520258,258.06451612903226,177.4193548387097,112.90322580645162,64.51612903225806,16.129032258064516,0.0,0.0,0.0,0.0,0.0,0.0,209.67741935483872,16.129032258064516,0.0,0.3076923076923077,6.666666666666667,80.64516129032258,0.0,48.387096774193544,0.0,32.25806451612903,0.0,0.8387096774193549,0.868421052631579,184.5116129032258,1.0,1.0,1.0,0.17733990147783252,0.1083743842364532,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.11822660098522167,0.1217323677691339,0.0
1547,1,3,20,3,0.0,6.666666666666667,2.8674417556808756,1.45,0.5894913061275798,3.5,1.6278820596099706,150.0,250.0,50.0,100.0,200.0,50.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,50.0,0.0,4.333333333333333,100.0,50.0,0.0,50.0,0.0,0.0,1.0,1.0,199.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1548,1,1,23,1,0.0,23.0,0.0,1.565217391304348,0.7117698062497783,3.347826086956522,1.8322876091917808,173.91304347826087,130.43478260869566,43.47826086956522,43.47826086956522,130.43478260869566,0.0,0.0,0.0,0.0,0.0,0.0,217.3913043478261,0.0,43.47826086956522,0.2,4.0,43.47826086956522,0.0,43.47826086956522,0.0,0.0,0.0,0.9130434782608695,1.0,182.44086956521738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1549,1,1,16,1,0.0,16.0,0.0,1.5,0.7071067811865476,3.5625,1.8016919131749467,187.5,187.5,0.0,62.5,125.0,0.0,0.0,125.0,0.0,0.0,0.0,187.5,0.0,0.0,0.0,2.0,125.0,0.0,62.5,62.5,0.0,0.0,0.9375,1.0,189.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1550,1,5,79,5,0.0,15.8,5.1536394906900505,2.037974683544304,1.1300614744640831,4.569620253164557,2.534239177785459,329.1139240506329,75.9493670886076,139.2405063291139,0.0,25.31645569620253,0.0,0.0,0.0,0.0,0.0,0.0,113.92405063291139,0.0,0.0,0.7777777777777778,15.8,50.63291139240506,12.658227848101266,25.31645569620253,12.658227848101266,0.0,0.0,0.4177215189873418,0.4186046511627907,189.50121518987345,0.75,1.0,1.0,0.625,0.414578098794425,0.0,0.6,1.0,1.0,0.45,0.4153311931459037,0.0
1551,1,6,75,6,0.0,12.5,9.673847907287634,2.0933333333333333,1.2347559362976241,5.1866666666666665,3.392907635380342,360.0,40.0,106.66666666666667,26.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.66666666666666,0.0,0.0,0.5454545454545454,6.0,26.666666666666668,0.0,26.666666666666668,0.0,0.0,0.0,0.6266666666666667,0.85,192.834,0.2,0.2,0.6,0.09743589743589744,0.08243500019450306,0.0,0.06666666666666667,0.06666666666666667,0.3333333333333333,0.05473950204384987,0.0784627160982735,0.0
1552,1,6,83,6,0.0,13.833333333333334,6.413960468297952,1.8072289156626506,0.9873639155926689,4.686746987951807,2.6202534175398915,240.96385542168676,228.9156626506024,36.144578313253014,60.24096385542169,60.24096385542169,0.0,0.0,0.0,0.0,12.048192771084338,0.0,228.9156626506024,48.19277108433735,12.048192771084338,0.05263157894736842,1.8333333333333333,36.144578313253014,12.048192771084338,0.0,0.0,24.096385542168676,0.0,0.6987951807228916,0.851063829787234,191.6456626506024,0.6,0.6,0.6,0.05904761904761905,0.048243524350148344,0.0,0.5333333333333333,0.6,0.5333333333333333,0.07172645666453716,0.07578488615764395,0.06666666666666667
1553,1,3,88,3,0.0,29.333333333333332,12.256517540566824,2.2045454545454546,1.2075434389804756,5.409090909090909,3.322226675385746,272.7272727272727,102.27272727272728,159.0909090909091,56.81818181818181,11.363636363636363,0.0,0.0,0.0,0.0,0.0,0.0,125.0,34.090909090909086,11.363636363636363,1.1818181818181819,19.0,79.54545454545455,11.363636363636363,34.090909090909086,0.0,22.727272727272727,11.363636363636363,0.75,0.8653846153846154,175.59727272727275,1.0,1.0,1.0,0.17245989304812834,0.05481283422459893,0.0,1.0,1.0,1.0,0.1406142876731112,0.06349212308539974,0.0
1554,1,5,80,5,0.0,16.0,6.6932802122726045,2.2,1.1554220008291343,5.4375,2.9993488876754566,250.0,225.0,112.5,25.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,37.5,0.0,0.4375,7.6,37.5,0.0,37.5,0.0,0.0,0.0,0.8,0.9183673469387755,189.20000000000002,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.2,0.1,0.0,0.0,0.0
1555,1,1,22,1,0.0,22.0,0.0,1.9545454545454546,1.2960524935802957,4.954545454545454,3.4834318596265317,272.7272727272727,136.36363636363635,0.0,0.0,90.9090909090909,0.0,0.0,0.0,0.0,0.0,0.0,45.45454545454545,45.45454545454545,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9090909090909091,1.0,183.22727272727272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1556,1,3,67,3,0.0,22.333333333333332,12.970050972229146,2.0597014925373136,1.2682176588804777,5.253731343283582,3.5041267082577168,373.13432835820896,29.850746268656717,119.40298507462687,14.925373134328359,14.925373134328359,0.0,0.0,0.0,0.0,0.0,0.0,89.55223880597015,0.0,0.0,1.3333333333333333,14.333333333333334,44.776119402985074,14.925373134328359,29.850746268656717,0.0,0.0,0.0,0.7313432835820896,0.9444444444444444,182.82417910447762,0.5,0.5,0.5,0.06060606060606061,0.06060606060606061,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.04040404040404041,0.05713994191406445,0.0
1557,1,1,20,1,0.0,20.0,0.0,1.4,0.5830951894845301,3.25,1.6695807857064,350.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,20.0,50.0,0.0,50.0,0.0,0.0,0.0,0.8,0.8888888888888888,185.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1558,1,3,64,3,0.0,21.333333333333332,7.133644853010899,1.796875,1.0778985269379489,4.640625,2.922793973131702,312.5,93.75,93.75,0.0,46.875,0.0,0.0,0.0,0.0,0.0,0.0,78.125,15.625,0.0,1.0,10.333333333333334,15.625,15.625,0.0,0.0,0.0,0.0,0.640625,0.8125,184.001875,1.0,1.0,1.0,0.16695652173913045,0.006956521739130431,0.5,1.0,1.0,1.0,0.27797101449275363,0.15710091448649552,0.3333333333333333
